id,0,1,2,3,4,5
0,0.4881782531738281,0.0,0.4656715393066406,0.04615020751953125,0.0,0.0
3,0.0,0.0,1.0,0.0,0.0,0.0
4,0.000202178955078125,0.0,0.6094245910644531,0.39037322998046875,0.0,0.0
5,0.6869544982910156,0.0,0.06925582885742188,0.2437896728515625,0.0,0.0
6,0.0,0.0,0.231903076171875,0.768096923828125,0.0,0.0
7,0.0,0.0,0.10518264770507812,0.8948173522949219,0.0,0.0
9,0.001827239990234375,0.0,0.4044342041015625,0.08420944213867188,0.5075950622558594,0.001934051513671875
11,0.6700248718261719,0.0,0.3299751281738281,0.0,0.0,0.0
12,0.2774772644042969,0.0,0.0,0.7225227355957031,0.0,0.0
14,0.12295913696289062,0.0,0.0,0.8770408630371094,0.0,0.0
15,0.032867431640625,0.0285491943359375,0.754486083984375,0.1840972900390625,0.0,0.0
16,0.14616012573242188,0.0,0.8538322448730469,0.0,7.62939453125e-06,0.0
17,0.002655029296875,0.0,0.3899116516113281,0.6074333190917969,0.0,0.0
18,0.11807632446289062,0.0,0.0,0.8819236755371094,0.0,0.0
19,0.00928497314453125,0.0,0.0,0.9907150268554688,0.0,0.0
20,0.0,0.0,0.7645187377929688,0.23548126220703125,0.0,0.0
21,0.002658843994140625,0.0,0.000972747802734375,0.996368408203125,0.0,0.0
22,0.2505073547363281,0.0,0.0,0.7494926452636719,0.0,0.0
23,0.05895233154296875,0.0,0.079071044921875,0.8619766235351562,0.0,0.0
28,0.006244659423828125,0.0,0.8446006774902344,0.1491546630859375,0.0,0.0
29,0.0,0.0,0.9566802978515625,0.0433197021484375,0.0,0.0
34,0.0,0.0,1.0,0.0,0.0,0.0
36,0.9191665649414062,0.0,0.0,0.032619476318359375,0.048213958740234375,0.0
41,0.969146728515625,0.0,0.013042449951171875,0.017810821533203125,0.0,0.0
42,0.1440887451171875,0.0,0.4605979919433594,0.3953132629394531,0.0,0.0
43,0.8758010864257812,0.0,0.06955718994140625,0.0546417236328125,0.0,0.0
46,0.6976242065429688,0.0,0.2991790771484375,0.00319671630859375,0.0,0.0
47,0.5700035095214844,0.0,0.29279327392578125,0.13720321655273438,0.0,0.0
49,0.2607994079589844,0.0,0.7392005920410156,0.0,0.0,0.0
50,0.622894287109375,0.0,0.377105712890625,0.0,0.0,0.0
51,0.6119728088378906,0.0,0.3859291076660156,0.00209808349609375,0.0,0.0
53,0.38390350341796875,0.0,0.0,0.6160964965820312,0.0,0.0
54,0.3027992248535156,0.0,0.12535858154296875,0.5718421936035156,0.0,0.0
55,0.99749755859375,0.0,0.0,0.00250244140625,0.0,0.0
59,0.030742645263671875,0.0,0.9515724182128906,0.0176849365234375,0.0,0.0
60,0.5787849426269531,0.0,0.0,0.4212150573730469,0.0,0.0
61,0.3052330017089844,0.01755523681640625,0.1571044921875,0.5201072692871094,0.0,0.0
62,0.645538330078125,0.0,0.018688201904296875,0.3357734680175781,0.0,0.0
64,0.40863037109375,0.0,3.4332275390625e-05,0.5913352966308594,0.0,0.0
65,0.7611923217773438,0.0,0.0,0.23880767822265625,0.0,0.0
66,0.9877281188964844,0.0,0.0,0.012271881103515625,0.0,0.0
67,0.7620620727539062,0.0,0.00193023681640625,0.2360076904296875,0.0,0.0
68,0.8993682861328125,0.0,0.0,0.1006317138671875,0.0,0.0
71,0.7315750122070312,0.0,0.26842498779296875,0.0,0.0,0.0
72,0.5229606628417969,0.0854339599609375,0.0,0.3916053771972656,0.0,0.0
75,1.0,0.0,0.0,0.0,0.0,0.0
76,0.5665206909179688,0.0,0.43347930908203125,0.0,0.0,0.0
78,1.0,0.0,0.0,0.0,0.0,0.0
81,1.0,0.0,0.0,0.0,0.0,0.0
84,0.9933204650878906,0.0,0.006679534912109375,0.0,0.0,0.0
85,0.8316192626953125,0.04502105712890625,0.12326431274414062,9.5367431640625e-05,0.0,0.0
86,0.9559669494628906,0.04388427734375,0.0,0.000148773193359375,0.0,0.0
88,0.3021659851074219,0.0,0.5493125915527344,0.14852142333984375,0.0,0.0
89,0.9259796142578125,0.0,0.07400894165039062,1.1444091796875e-05,0.0,0.0
